,Debdeep Mukhopadhyay,abhilash jindal,Jayant Haritsa,Manindra Agrawal,Sandeep Shukla,Arpita Patra,Sukhendu Das,Mayank Singh,Soumen Chakrabarti,Satrajit ghosh,Shankara Narayanan Krishna,Shishir N. Y. Kolathaya,Nipun Batra,Mitesh Khapra,Shivaram Kalyanakrishnan,Krithi Ramamritham,Biswabandan Panda,Somak Aditya,Shanmuganathan Raman,Shweta Agrawal,Balaraman Ravindran,Anurag Mittal,Sayan Ranu,Sourangshu Bhattacharya,Surender Baswana,Ayon Chakraborty,Abir Das,Vinay P. Namboodiri,Pallab Dasgupta,Suyash P. Awate,Raghavan Komondoor,Parag Chaudhuri,V Krishna Nandivada,Nitin Saxena,Parag Singla,Niloy Ganguly,Abhishek Bichhawat,Shalabh Bhatnagar,Subhashish Banerjee,Smruti R. Sarangi,palash dey,Mainack Mondal,Bhargab B. Bhattacharya,Prashanth L.A.,soumyajit dey,Amey Karkare,Uday Reddy Bondhugula,Rijurekha Sen,Sudeshna Kolay,Chandan Saha,Animesh Mukherjee,Pabitra Mitra,Anirban Dasgupta,Kartik Nagar,Om P. Damani,Neeldhara Misra,Ajit Rajwade,Chetan Arora,Siddharth Barman,Bivas Mitra,Arnab Bhattacharya,Chaya Ganesh,Vinod Ganapathy,Piyush Rai,Aritra Hazra,Shirish Shevade,Chester Rebeiro,Partha Talukdar,Dr. Pushpak Bhattacharyya,KC Sivaramakrishnan,Saptarshi Ghosh,Mausam,Vijay Natarajan,Gugan Thoppe | गुगन थोप्पे,Bhavana Kanukurthi,Supratik Chakraborty,Ashutosh Modi,Arkaprava Basu,Ganesh Ramakrishnan,Pawan Goyal,Devarajan Sridharan,Vinay Ribeiro,Naveen Garg,Arindam Khan,Purushottam Kar,Narasimha Murty M/ M. N. Murty/M. N. Narasimha Murthy
Siddharth Barman,0.6303489006003429,0.820012915298778,0.4255816880434704,0.5250093606526829,0.4720715195361224,0.9044895542338982,0.8727511712456778,0.7890148980180413,0.4876813411275417,0.5355344557031213,0.9826463947026234,0.9370831419251375,0.9488271468188871,0.9174883725464118,0.8966802455442772,0.3654910795329732,0.8949074625490363,0.8800743243473388,0.780306028294576,0.9276860034925483,0.7581641069384285,0.8254169497549552,0.9491039658645319,0.8586150708903809,0.8284043825037496,0.8901737025462553,0.7562064248713862,0.8225187118337516,0.7721721821062313,0.8803481153090302,0.7430329381423368,0.9393975864723536,0.9487617216590166,0.721904958674411,0.9253241358215416,0.6792655293010357,0.8841715986807858,0.7325751297171487,0.9082716757370973,0.956906853733355,0.9721994285468741,0.9455112159284279,0.5377113816557648,0.9871361040655133,0.7591344003689461,0.9527035546484046,0.6811330038856956,0.823229302984203,0.9922864290735098,0.86242733618469,0.9074542036745329,0.5650171061612224,0.8628912338879944,0.8712398705688391,0.7387815535826425,0.9971043418448057,0.9063754739475636,0.7258688114828894,1.0,0.9218627692141397,0.6336299745151142,0.9294525486820286,0.6334384711410374,0.8688545635619926,0.9261993703185181,0.8620542329195904,0.9648355928397555,0.8318576466114055,0.6033523631388784,0.8405621225606007,0.9372528544709937,0.7325482128322075,0.8777196824972041,0.9699079015612293,0.8394150148831566,0.9473896919993152,0.8311262028967317,0.9335492193561801,0.9274878998964267,0.9157230871331232,0.9231779907672454,0.8549862718588551,0.6329777266671561,0.9917269298978515,0.906766976139645,0.5848129549380007
Bivas Mitra,0.4477573791647848,0.6890545543687441,0.21806474538504553,0.2797494528664556,0.269579729806309,0.8587537304901386,0.8570202260072542,0.9368664460378581,0.283287798334611,0.33782396367678336,0.903879795342072,0.9699707060994072,0.983381640981391,0.9584546768977227,0.7823381652632749,0.1319015001499579,0.9904503590482923,0.9644432944294107,0.9135969595539283,0.9234466744741269,0.6385926557533285,0.7981854671717509,0.9836662533528266,0.9748898043114712,0.6619662335566412,0.8335021251616701,0.6844140303028342,0.9558638178555393,0.6155127757091295,0.9259133450096643,0.6064443359128563,0.9922768409999544,0.9427483521373559,0.49276626093733744,0.9680033020066198,0.505760131119329,0.9443906991858616,0.5666395295982602,0.8340208066745316,0.9692078720149336,0.9690494116770271,0.9414669632689894,0.3408650978350683,0.9029525159961548,0.9213008440901507,0.9830664144208198,0.494495529921743,0.8094130967412831,0.8961921556280431,0.6699147624204134,0.8562949264746865,0.39700993529957834,0.7320924160252862,0.8399862123186725,0.6105446638677307,0.9234721684808156,0.9847136118598276,0.9007606186127025,0.9218627692141397,1.0,0.46620074783349774,0.9593885131465676,0.4695599551315991,0.9063754177335974,0.9865326501633009,0.8593260689941954,0.9636694478956819,0.7546043460998787,0.4540185925039387,0.7401168076743289,0.8822894055369083,0.5951754172595911,0.8072965297961026,0.9662559198703163,0.7280986096223862,0.8418378792067835,0.9605538684111199,0.9848890576122559,0.9751755864462558,0.9812780753323123,0.9392071275763976,0.770722596414113,0.38525593299603955,0.9198457800221655,0.8462213751514367,0.42851995484543737
Arnab Bhattacharya,0.9895931590338128,0.9462339946588506,0.9617783758258945,0.96302102091804,0.9614794908602555,0.7623833581252649,0.7888780252992704,0.197260229936817,0.9728612212325864,0.970129732686577,0.7441252692129383,0.619150164185137,0.6044142962711195,0.6273798542055269,0.9013847842686971,0.9256417851206076,0.3692736293065275,0.49179672227229004,0.29634786781479766,0.6534834357839497,0.9451682603453332,0.8378433883917005,0.574934708480042,0.303487496865567,0.9544045859818839,0.8631698527220121,0.9057265501926547,0.32410483931360934,0.9651415186618744,0.642076542619905,0.9812603981132152,0.5304382646749131,0.681319656342987,0.9615156891708799,0.6067030282249203,0.9893472584051376,0.5169649795967155,0.9746809168254854,0.8382391008529279,0.6625599473557434,0.4636711055960305,0.7088520627422074,0.975937972444561,0.7028535454072227,0.1388008620854782,0.6023462412231301,0.985451572608896,0.8139648791366807,0.6339091077710345,0.912356468291044,0.8232968898096525,0.981263321753749,0.9330479969244335,0.776460441832831,0.9654166758054852,0.586142189735359,0.36029205482949817,0.1825688471656504,0.6336299745151142,0.46620074783349774,1.0,0.5638936690232307,0.9856279536910256,0.6597839592020283,0.3825844348509524,0.760292565158962,0.6379616820346048,0.9067599255955491,0.9671076432287957,0.9254251634957752,0.8130886294835759,0.9765362534023835,0.8839492061126918,0.6400091249368883,0.9104512674241227,0.8326098427205856,0.303187150134402,0.5235083445149321,0.5924036990314845,0.525668923773617,0.6911128301946089,0.9060193046160997,0.963886133016441,0.5813665754377981,0.8445212649473505,0.9609344066403874
Chaya Ganesh,0.5699088201704612,0.7661245718704314,0.3411953137699962,0.40289044042503924,0.3890563788475388,0.937698104883713,0.8770533893390684,0.863261916339865,0.4018744270105747,0.4781357821357396,0.9258416343308906,0.9651635062799642,0.9619734213171872,0.9441749407485661,0.8401443237954088,0.2534960627672557,0.949083868499919,0.9351377528827423,0.8413563168867493,0.9836505526718528,0.70298584072765,0.826534882241928,0.9605687920009723,0.9098828679557999,0.7395394521764782,0.8782056618012503,0.7334409286163824,0.8888116384601341,0.7150759538026152,0.9048673661809256,0.685938045207522,0.9676464111436798,0.9500033156575625,0.5974299743305298,0.9462720674549532,0.6017424725223273,0.9687015989064968,0.6567896727532111,0.8870692632307143,0.968711497148196,0.9392711870152858,0.9727411982281741,0.4748845006058656,0.9230991801685933,0.8598734668941737,0.9684064601769926,0.5955860477126309,0.8400441459620983,0.9075088912381608,0.7437646243973699,0.8873113818355816,0.49744917477145223,0.7948350473003936,0.8906273872482131,0.7013646424564686,0.92514542587004,0.9295684783567255,0.8201039034094051,0.9294525486820286,0.9593885131465676,0.5638936690232307,1.0000000000000004,0.5883212717652906,0.8865196425486471,0.9531821575618821,0.8724140590609878,0.9874146031933188,0.8029900793089123,0.5453339118018005,0.8087268272863118,0.9069190732465383,0.6766584593322086,0.851657130064512,0.9745996361137308,0.8321423203190715,0.8857285483681694,0.9047147442419025,0.9675124231721218,0.9544768804060795,0.954896829336133,0.93510785042086,0.8396984902163397,0.5047519073282652,0.919771850763524,0.8774712733511344,0.5135948189446099
Vinod Ganapathy,0.9912307829344049,0.9579824936696926,0.9455435860187699,0.9514577617304376,0.9587416612700304,0.7750785775557946,0.7842024841726772,0.20169080604900283,0.9721753583028109,0.9694832812370399,0.7454174743625288,0.6384200979565093,0.6008336676523006,0.6255758291096182,0.899412142475826,0.9207596781304401,0.3762771303615126,0.4928426534249813,0.2859007091684439,0.6687062859432592,0.943691582752441,0.8290915379230981,0.5705610970956572,0.29907508109159875,0.945917835246924,0.8656463495048302,0.8996856771448595,0.3214783069169241,0.9792219548652608,0.6264945852085065,0.9740064905422294,0.5366527476689702,0.6801170002216245,0.962248539307512,0.6017599683297459,0.9884264621745626,0.5272407460677074,0.979033032231609,0.8584033531718387,0.6677830929992556,0.46719076578089686,0.7140402009242184,0.9843414860313388,0.7042437800857493,0.15540421849187314,0.6058373685270346,0.98375833012743,0.8177776361376174,0.6320966165445276,0.9106253720451891,0.8247854382701961,0.9809998378313978,0.9258943216777954,0.7699970426010587,0.9799514918301646,0.5861096155108649,0.35511889764228377,0.17901801099559383,0.6334384711410374,0.4695599551315991,0.9856279536910256,0.5883212717652906,1.0,0.6508708189305715,0.38953074911415525,0.7564872161983339,0.6464336448593255,0.9020506526341812,0.9647568571164774,0.9336185130255664,0.8112627135404674,0.9768629296015438,0.8701537965904863,0.6436312494613795,0.9220450428054586,0.841195002046864,0.31275150554758746,0.5373476090787533,0.5883388025900391,0.5268260944876169,0.6878499546403046,0.9204218740568109,0.9624979057754635,0.5774573347736032,0.8389344574824691,0.9554693123395571
Piyush Rai,0.6538833568345889,0.8047103307700011,0.4661809452478854,0.49648558297692097,0.522959618540767,0.9160320455878226,0.9552327007575406,0.7931250447838892,0.5245349817854804,0.5645534699830234,0.8939794792972308,0.9389470693189834,0.953466735406048,0.9634383186344385,0.8742624726836575,0.40383755477411243,0.8481040169344403,0.918250903208783,0.8596444758573365,0.9159024130697722,0.8404406156277852,0.9414119498844828,0.9517456930168342,0.8539993664491763,0.7762050433750618,0.9205523051934157,0.891534600598426,0.905642753351733,0.7573274546440218,0.9630789995275728,0.7631517087245714,0.9208102954043508,0.9086172262832642,0.6552601101647315,0.9746679273090894,0.6916288014597805,0.8742300354271522,0.7558703419619301,0.854820190511584,0.9305581201410807,0.8686288279079065,0.9159132942429581,0.5664707348039436,0.9084823834467087,0.7429018262795085,0.9302838592730599,0.6933930997325757,0.9604118501837514,0.8610375857745224,0.7853344289357937,0.9181499578434653,0.6414520929907869,0.8518482143738154,0.8773366588079436,0.7681067057782704,0.8522931569651435,0.8443634545003034,0.8068642218295423,0.8688545635619926,0.9063754177335974,0.6597839592020283,0.8865196425486471,0.6508708189305715,0.9999999999999999,0.8642324911906578,0.9804230101101539,0.9131370819260973,0.9019729872419463,0.7072523761114197,0.8283915694314548,0.9253120159544654,0.7825463917281356,0.8726717399127116,0.939368841281256,0.8373907520984464,0.8693698243416871,0.8484830765723673,0.8772045577833493,0.9599329285484066,0.9337775054876044,0.9760724252305172,0.8747284328410252,0.5779950876954945,0.8528578335850681,0.9463883413602664,0.6982109058698092
Aritra Hazra,0.37514322456255966,0.6249246228103439,0.13244918592773808,0.21400214930388722,0.18734628974201487,0.8345567516349836,0.8041149960725923,0.9476997228218338,0.1991806999114809,0.2659926577883139,0.8851250852760381,0.9405392129279196,0.9582410388361576,0.9280168464867294,0.7345744658443549,0.048679604081204184,0.990249705459526,0.9452422846478234,0.9064459979080972,0.9123720186288777,0.568748642326769,0.7345208349445767,0.9660660412247585,0.9776618495215553,0.6068345209408302,0.7785095755983705,0.610900959629057,0.9502877381511794,0.5528445927459831,0.8834502803595323,0.5298393176250088,0.9767006131411383,0.9157692347679361,0.4423066593212751,0.940160318947183,0.4311415568380908,0.9335033564165652,0.4998239441260216,0.785354071010497,0.9392804715182064,0.9828730447656386,0.9110858887430061,0.26460715781690747,0.8955916305725635,0.9364935477667293,0.9615189082616294,0.42679355969813554,0.746435541053928,0.9046279840224093,0.6349140176403443,0.8092663714873529,0.3105056837834486,0.678073947047609,0.7997696504027659,0.5356032659675031,0.9348895945400088,0.9898659877571099,0.8991047848858141,0.9261993703185181,0.9865326501633009,0.3825844348509524,0.9531821575618821,0.38953074911415525,0.8642324911906578,0.9999999999999998,0.8108993095237867,0.950061378051799,0.6907559625320474,0.37324268300523933,0.6753728753307886,0.8392748979034296,0.5204163941422015,0.7449883880562217,0.9522064587345016,0.6821017443408551,0.8060468964390836,0.9596543640712081,0.9687402417531484,0.9498509631631032,0.9643652849219675,0.9018521340522042,0.7106154071476031,0.3312623004061059,0.9315361705528142,0.7966616861848504,0.34619480399421704
Shirish Shevade,0.7560669964522859,0.8773661462054517,0.5932466853937868,0.616966441241595,0.6346052041260478,0.9460848591065703,0.9772299146485789,0.7279344811738191,0.6428856215011207,0.6932628429710234,0.9116060289915083,0.9269312074042898,0.9271352613507127,0.956037318582368,0.9228907262647839,0.5265870785443866,0.7904429787761028,0.9001206275273035,0.796162735341046,0.9202146374891763,0.9035035588959975,0.9750763516055853,0.9229894499081991,0.7884873420549436,0.8510980700586405,0.9578143390976345,0.9436038129365854,0.8418122011034068,0.8405414525109134,0.9523940249655916,0.8406341553219661,0.8935330887041066,0.9142397845916155,0.7545090973970742,0.955386510785135,0.7896828303958395,0.8661305319737571,0.8397211803844066,0.8901875725534854,0.9222571595438976,0.8274346946972245,0.9229046093907992,0.6814162266826391,0.9171357597344212,0.6718335078410851,0.9124107895613834,0.7974114379595841,0.9869853804945915,0.8631927414524491,0.8526465581087455,0.9558741146654135,0.7429679869087314,0.9120249263409356,0.91995972253431,0.854445817441476,0.8402774761224132,0.7877046354208406,0.7302766670679084,0.8620542329195904,0.8593260689941954,0.760292565158962,0.8724140590609878,0.7564872161983339,0.9804230101101539,0.8108993095237867,1.0,0.904740656326806,0.9578986431630123,0.8074097575970952,0.8970911352521893,0.9494521511465315,0.8629892270036401,0.915216054836208,0.9273022730926714,0.8973769799760257,0.9047305944995562,0.800128982743181,0.8528720365552939,0.9430200829741995,0.9099313925389088,0.9738045660706529,0.9291813016959333,0.6898065784832816,0.8450951900185495,0.9742725666892416,0.7826333445900726
Chester Rebeiro,0.6343401389635467,0.8212439033815216,0.41730313076214454,0.4825986421934691,0.46458545158767367,0.9504402778857551,0.9132027155462806,0.8429992607276497,0.4765696504133597,0.5406127099590468,0.9675323770808455,0.974581889664826,0.9825889935245494,0.9638539527601245,0.8955811297709857,0.33460566107146683,0.9412301680945412,0.9364367150380087,0.8358501271962633,0.9816226350069676,0.76522660137491,0.8697986125137689,0.9768905409092713,0.9024770689262378,0.8071143579977574,0.9211665065324384,0.7870109153778521,0.879805207408544,0.7705967319277677,0.9309040727734469,0.7554313862039094,0.976565278381722,0.9798974396215656,0.6728764693953626,0.9651965044607796,0.6736463925478858,0.9551671586652736,0.7228674852190149,0.9233141860779162,0.9903617084975372,0.9548955675326477,0.991602551771774,0.5392764735509541,0.9605406636481058,0.8217024147995463,0.9871589022863988,0.6673116362324336,0.8719921702803215,0.9448008572719346,0.8124696584946093,0.9304209152915903,0.5689779868899348,0.8569218931794261,0.9182842279735866,0.7551552259361537,0.9570228360806173,0.9322804173854202,0.7967816714647404,0.9648355928397555,0.9636694478956819,0.6379616820346048,0.9874146031933188,0.6464336448593255,0.9131370819260973,0.950061378051799,0.904740656326806,0.9999999999999999,0.8568904328088762,0.6127958897695744,0.8598678925286292,0.9519698148726159,0.7412051307788414,0.9041418212566051,0.9948428072920027,0.870503861684838,0.932450151855951,0.8879818535863094,0.9722858085275405,0.9706555435475094,0.9627483769615293,0.9621760161493781,0.8808990220723071,0.582753124610185,0.9512752548656255,0.9240839258926277,0.5855889189756414
Partha Talukdar,0.9018501138310405,0.9654381589143943,0.7786318994229261,0.7994421247293951,0.8121862003838736,0.9259680601338207,0.9560192647336863,0.5636478451986664,0.8221382266839349,0.8503861912508008,0.91184232487117,0.8595259228872991,0.8538899997870639,0.8856612583498298,0.9785252656444381,0.7249413995387918,0.6714335420494546,0.7888555341949336,0.6321633474792643,0.8666684269079151,0.975565368945132,0.9751552442297707,0.8356999658239208,0.6364888274179948,0.951393810738155,0.9809126733317072,0.9799360005227105,0.6777069615625371,0.9498128904745852,0.8770754185536186,0.9554772927631185,0.8033735009881011,0.8794916858931051,0.8942385876659454,0.8703362459873406,0.9299899630793362,0.7725392204719154,0.9501143780903651,0.9354277957838902,0.8782124099699705,0.7367326217334109,0.8971548622070513,0.8504327378495334,0.8905453247909155,0.4904935664841596,0.8480793240990563,0.9265869710149519,0.9676237373497739,0.8292877356477873,0.9375916430041197,0.9738245900790833,0.8881308160152269,0.9807074414898151,0.9104068043943664,0.9560299815144443,0.7978620132254779,0.6669703679078641,0.5410705054184417,0.8318576466114055,0.7546043460998787,0.9067599255955491,0.8029900793089123,0.9020506526341812,0.9019729872419463,0.6907559625320474,0.9578986431630123,0.8568904328088762,1.0,0.9255394438562434,0.9721714006036705,0.9624599527065465,0.9671562210596159,0.9618563354478452,0.8705677588300968,0.9632978641625493,0.940235982216984,0.6503864122177789,0.7819446600769158,0.8576329320319204,0.815701251397572,0.9153066362674669,0.9803120664789399,0.852168357288877,0.7960903378541956,0.9805993792816476,0.9016465095466546
Dr. Pushpak Bhattacharyya,0.973379288152401,0.9245656940426971,0.9368873328730454,0.9318138355115848,0.955474936392683,0.7659273311099822,0.8101028896187691,0.22370709002595415,0.9609172591879448,0.9608931796285499,0.7217318767979598,0.6201075089758317,0.5966594303607657,0.6506330243326358,0.8829838362156178,0.9151876292597918,0.345240971562276,0.5150734095779841,0.33404196282710386,0.6483914909449685,0.9659645921585804,0.8689537289575556,0.5726807545185562,0.3020868415240266,0.9148442573256315,0.8588918179169682,0.9429291908311239,0.37098198021237827,0.9464429241602326,0.6582017912295457,0.9533119472238715,0.5236558651037015,0.6521493457288832,0.9367606626855763,0.6258040204054016,0.9769770783837395,0.5034785462529664,0.9732684153939242,0.8031848268385635,0.6401547366843541,0.44760987907746935,0.6786563770749854,0.966422126162559,0.6938807903981917,0.14029342191624128,0.5887924290766379,0.9774684262898846,0.8557412277893262,0.6131028580691986,0.8930418226350825,0.8312410774564637,0.985918231918607,0.9146949878436779,0.7548305903504823,0.9583400851423659,0.5551647489354136,0.3386108709261936,0.21796480466319298,0.6033523631388784,0.4540185925039387,0.9671076432287957,0.5453339118018005,0.9647568571164774,0.7072523761114197,0.37324268300523933,0.8074097575970952,0.6127958897695744,0.9255394438562434,0.9999999999999999,0.9004104604952458,0.8023663708389781,0.9774954905306531,0.8413753645545786,0.6296046690604786,0.89499577814834,0.8008994520580452,0.3301704096500754,0.5001526634694238,0.6041600663804882,0.5427832137372205,0.7058928588909572,0.8985271931827438,0.9409108806993011,0.5532214365093735,0.8483656300307305,0.9857280883905352
KC Sivaramakrishnan,0.9150662058183602,0.9904507602903871,0.7983457306195204,0.8274322321850924,0.8163251579046816,0.9125078937776162,0.9119768210190948,0.5255551186549424,0.8403256220653866,0.8658058592599229,0.9201027092920088,0.853135062587049,0.8332619988684339,0.848112921661263,0.9821974072894448,0.742318425051816,0.6692335057639845,0.7520437639720858,0.5575097402621175,0.8544779844572042,0.947146286036875,0.9221466211636623,0.8104149060026288,0.6084570688400607,0.9763808263328546,0.9683611042828859,0.9295180695122994,0.6073029636075064,0.9735354792176831,0.8265076446633337,0.9701192464838625,0.7898915315715943,0.8913100891671027,0.9208748009281592,0.8281769215960716,0.9427088034659626,0.7694142555868888,0.952802905538848,0.9697303832386586,0.880860649438541,0.7310119306967604,0.905728461298177,0.8683004329703992,0.8841768197541157,0.4775241966008292,0.8395535851226061,0.9347952163608193,0.918971397057403,0.8323305036174502,0.9498742622148592,0.9607954961868255,0.8843446797534226,0.9833719373020268,0.9197574030532274,0.9700098034409308,0.8079077992070854,0.6544915418127397,0.47343984889873525,0.8405621225606007,0.7401168076743289,0.9254251634957752,0.8087268272863118,0.9336185130255664,0.8283915694314548,0.6753728753307886,0.8970911352521893,0.8598678925286292,0.9721714006036705,0.9004104604952458,1.0,0.9573064841704976,0.9630868915226565,0.9747843741126667,0.8593715637677515,0.9697211149720106,0.9642456190786987,0.6161267153851985,0.7941735207212309,0.8224961401728099,0.7825635027594501,0.8772284618426706,0.9873858354699504,0.8785377473461142,0.8028434176079279,0.9577945092624722,0.8731132046962621
Saptarshi Ghosh,0.8027398208077312,0.9355908600013515,0.6330309547019495,0.6836852540587401,0.6737072230863735,0.9455120856405799,0.949924417105585,0.7141948447192972,0.6902597016173381,0.7202336117782508,0.9820552496935744,0.9412671039797978,0.9461735460267835,0.9494304950382244,0.9799999540702266,0.5696046053762469,0.8265962452053941,0.872155462333166,0.7242343644160549,0.9308912835550975,0.9044827356836589,0.9402342997526579,0.930859583913191,0.7806407625162944,0.9248824410698916,0.9806182623994782,0.9060616035232111,0.7831376564834895,0.9007289523905078,0.9131200228129129,0.8976378879475416,0.9116742026913172,0.9585027290487972,0.8272754824138289,0.9384332342913103,0.8469645341313448,0.8632923905324184,0.8761599483314698,0.9757022933400392,0.9665379546726811,0.8763860775143938,0.9707384537936667,0.7305721845343864,0.957302078700909,0.6528590669038536,0.9482628072220727,0.8341835897600857,0.9369107416251988,0.9200857491515124,0.9190172555831607,0.9927520390568448,0.7643153017057998,0.9593524509670713,0.9267334691078384,0.8891640009833,0.9135732678880978,0.8200092634343894,0.6541442155947415,0.9372528544709937,0.8822894055369083,0.8130886294835759,0.9069190732465383,0.8112627135404674,0.9253120159544654,0.8392748979034296,0.9494521511465315,0.9519698148726159,0.9624599527065465,0.8023663708389781,0.9573064841704976,1.0000000000000002,0.8941896619400044,0.9701921744284794,0.9579958499197304,0.944761063095551,0.981215110644141,0.7784194872294954,0.9098054480331339,0.9332575157791257,0.911934120906025,0.9569888882694658,0.9654803529077217,0.7596448052543043,0.9058986706428415,0.9854664948283857,0.7791897295324502
Mausam,0.9781579095812799,0.9799426834021355,0.8997481375571121,0.9147961352754287,0.9273414195619584,0.846200378176512,0.8750109426023722,0.3486952805480069,0.9362075913766836,0.9365582089240068,0.8309199104452535,0.7386329748819492,0.7205758990976588,0.7462783233140525,0.955764505046912,0.8692180871140434,0.4996164186920038,0.6171988902945791,0.4361697199873092,0.7554567361237631,0.9893993145973587,0.9134536914341164,0.6949883616107994,0.4415411879145164,0.9703032210301298,0.9329416247897562,0.9633673906980976,0.47927212135915637,0.9877138440670261,0.744516141499811,0.9902958286387687,0.6533726364059615,0.7696167782967815,0.9588931576047426,0.728606635023107,0.9893473617680468,0.6209526449285888,0.9950781286005123,0.9043759305592819,0.7654831891414078,0.591648924143648,0.7965757073619633,0.952091901417539,0.8001625692327734,0.2821342779043426,0.7168961595600566,0.9846145247415898,0.9033140278842421,0.7299967717188498,0.9484475348528392,0.9044717207777536,0.9713580932415758,0.9730948834685206,0.8303552177821395,0.9882120124312297,0.68832117952529,0.48786336708458433,0.3285577480810843,0.7325482128322075,0.5951754172595911,0.9765362534023835,0.6766584593322086,0.9768629296015438,0.7825463917281356,0.5204163941422015,0.8629892270036401,0.7412051307788414,0.9671562210596159,0.9774954905306531,0.9630868915226565,0.8941896619400044,0.9999999999999998,0.9242216439845877,0.7508439729246953,0.9567989722824481,0.8999360211519264,0.44973704676012355,0.6406877518321679,0.7113857530145834,0.6548887348348318,0.7986192425484179,0.9633888434553141,0.9424030447425498,0.6806977537013136,0.9223615267509772,0.9703393575186906
Vijay Natarajan,0.8636233417092188,0.9555840380309791,0.7258775236229057,0.7543671943892664,0.7488368127829834,0.9332141240169566,0.9361147175206186,0.6014940692954334,0.7649232329032276,0.804333636317855,0.9383524052422931,0.8805710041492157,0.8897784934969755,0.8875137355350311,0.976867373770523,0.6633499645837003,0.744667683916145,0.8068171529807296,0.650588723112919,0.8954260535903928,0.9173981936111419,0.9354270329570634,0.8654498944378146,0.6988172788703985,0.9583260819220384,0.9727489739865569,0.9185083486949305,0.6849966138560659,0.9270186760182032,0.8901110393133056,0.9430871139534355,0.843673268809966,0.9244945296136072,0.8712607730905582,0.8811219021954636,0.8919751339196326,0.8327400285871032,0.9053509779932982,0.9568748162011078,0.9192465862050666,0.7893506808696862,0.9437225869846416,0.7967277758690917,0.9117173541084914,0.5550664816123695,0.8841842175921559,0.8834074859065887,0.9238787983474146,0.8680420818724304,0.9277943258474152,0.9607933208021812,0.8235820338139374,0.972086154465223,0.9287031601679935,0.9218911919726347,0.8524633032353577,0.7411034580317238,0.5735304100094093,0.8777196824972041,0.8072965297961026,0.8839492061126918,0.851657130064512,0.8701537965904863,0.8726717399127116,0.7449883880562217,0.915216054836208,0.9041418212566051,0.9618563354478452,0.8413753645545786,0.9747843741126667,0.9701921744284794,0.9242216439845877,1.0,0.9012310144895355,0.9532875828709377,0.9634012195081857,0.6819951946716183,0.8379454432977708,0.8751213593921855,0.8332526146287124,0.9175102987231536,0.9640196712439155,0.8172332990681402,0.8494791515742514,0.9710227091555539,0.8216308514698158
Gugan Thoppe | गुगन थोप्पे,0.6349506929974287,0.8240095724059909,0.4209154724403455,0.48731644165615134,0.46921877483135255,0.9491162035901104,0.9260088070887331,0.8478522893965837,0.4813036676507229,0.5399419249630854,0.9711956770478769,0.9796655387584123,0.9904894695791381,0.9752025954819938,0.9013883071265856,0.34247830768143395,0.9373840402427531,0.9435798753040704,0.8498728357356699,0.9743632762964997,0.7841161665479894,0.8854326470090695,0.988012861626509,0.9093085647454312,0.8095384925939646,0.9266245367362226,0.8085950505126956,0.8976890124439916,0.7715885710575561,0.9436396279481545,0.758604166509114,0.980245890041205,0.9826445834530362,0.6782820499397898,0.9793631320433597,0.6776526361276369,0.9449127319446776,0.7341696433779534,0.9178443587358869,0.9911219321431858,0.9624039411691686,0.9849638520601843,0.5388224762918722,0.9714961316632419,0.8203976288981624,0.9906419230168245,0.676084057063812,0.8929784201622654,0.9539166098543476,0.8226175010115094,0.9369133140755667,0.5792162772392532,0.8653832702351734,0.9212964162644044,0.7579251546217902,0.9616096548722396,0.9319790088570935,0.8061602019628296,0.9699079015612293,0.9662559198703163,0.6400091249368883,0.9745996361137308,0.6436312494613795,0.939368841281256,0.9522064587345016,0.9273022730926714,0.9948428072920027,0.8705677588300968,0.6296046690604786,0.8593715637677515,0.9579958499197304,0.7508439729246953,0.9012310144895355,1.0,0.8666712795134722,0.9343904146045795,0.8930679323959477,0.9669021584314391,0.9808324448948276,0.969530062496031,0.9754864172841331,0.8845388038975366,0.5878449944618878,0.9574732414739274,0.9385373918928532,0.6066615816479999
